u,v,p,s,d,points0,points1,points2
-0.0027602,-0.0043023,-0.32703,0.99966,0,1,1.6,0
-0.002804,0.0041017,-0.25511,0.00016562,0,1.2,1.6,0
-0.0026495,0.0027782,-0.1896,-4.4351e-05,0,1.4,1.6,0
-0.0020056,0.0017505,-0.13835,1.1877e-05,0,1.6,1.6,0
-0.0014868,0.0012077,-0.10005,-3.1806e-06,0,1.8,1.6,0
-0.0010752,0.00083879,-0.072219,8.5173e-07,0,2,1.6,0
-0.00077915,0.00059859,-0.052072,-2.2809e-07,0,2.2,1.6,0
-0.00056168,0.00042661,-0.037532,6.1081e-08,0,2.4,1.6,0
-0.00040522,0.00030691,-0.027048,-1.6357e-08,0,2.6,1.6,0
-0.00029203,0.00022038,-0.019489,4.3803e-09,0,2.8,1.6,0
-0.00021045,0.00015879,-0.014043,-1.173e-09,0,3,1.6,0
-0.00015166,0.00011428,-0.010118,3.1413e-10,0,3.2,1.6,0
-0.00010927,8.2358e-05,-0.0072907,-8.4121e-11,0,3.4,1.6,0
-7.8737e-05,5.9317e-05,-0.005253,2.2527e-11,0,3.6,1.6,0
-5.6728e-05,4.2745e-05,-0.003785,-6.0326e-12,0,3.8,1.6,0
-4.0876e-05,3.0794e-05,-0.0027271,1.6155e-12,0,4,1.6,0
-2.9451e-05,2.219e-05,-0.001965,-4.3262e-13,0,4.2,1.6,0
-2.1221e-05,1.5987e-05,-0.0014158,1.1585e-13,0,4.4,1.6,0
-1.5289e-05,1.152e-05,-0.0010201,-3.1025e-14,0,4.6,1.6,0
-1.1017e-05,8.3003e-06,-0.00073501,8.3082e-15,0,4.8,1.6,0
-7.9377e-06,5.9808e-06,-0.0005296,-2.2249e-15,0,5,1.6,0
-5.7194e-06,4.3094e-06,-0.00038158,5.9581e-16,0,5.2,1.6,0
-4.121e-06,3.1052e-06,-0.00027494,-1.5955e-16,0,5.4,1.6,0
-2.9693e-06,2.2374e-06,-0.00019809,4.2727e-17,0,5.6,1.6,0
-2.1395e-06,1.6122e-06,-0.00014273,-1.1442e-17,0,5.8,1.6,0
-1.5416e-06,1.1617e-06,-0.00010283,3.0641e-18,0,6,1.6,0
-1.1108e-06,8.3705e-07,-7.4086e-05,-8.2056e-19,0,6.2,1.6,0
-8.0037e-07,6.0314e-07,-5.3374e-05,2.1974e-19,0,6.4,1.6,0
-5.7671e-07,4.346e-07,-3.8449e-05,-5.8845e-20,0,6.6,1.6,0
-4.1555e-07,3.1315e-07,-2.7695e-05,1.5758e-20,0,6.8,1.6,0
-2.9942e-07,2.2564e-07,-1.9947e-05,-4.22e-21,0,7,1.6,0
-2.1575e-07,1.6258e-07,-1.4363e-05,1.1301e-21,0,7.2,1.6,0
-1.5547e-07,1.1715e-07,-1.034e-05,-3.0263e-22,0,7.4,1.6,0
-1.1203e-07,8.4415e-08,-7.441e-06,8.1042e-23,0,7.6,1.6,0
-8.0732e-08,6.0823e-08,-5.3518e-06,-2.1702e-23,0,7.8,1.6,0
-5.8167e-08,4.3822e-08,-3.8465e-06,5.8118e-24,0,8,1.6,0
-4.1908e-08,3.1576e-08,-2.7619e-06,-1.5564e-24,0,8.2,1.6,0
-3.0203e-08,2.2758e-08,-1.9804e-06,4.1678e-25,0,8.4,1.6,0
-2.1777e-08,1.6404e-08,-1.417e-06,-1.1161e-25,0,8.6,1.6,0
-1.5699e-08,1.1823e-08,-1.0109e-06,2.9889e-26,0,8.8,1.6,0
-1.1305e-08,8.5185e-09,-7.182e-07,-8.0041e-27,0,9,1.6,0
-8.1339e-09,6.1378e-09,-5.0753e-07,2.1434e-27,0,9.2,1.6,0
-5.8567e-09,4.4246e-09,-3.5592e-07,-5.74e-28,0,9.4,1.6,0
-4.2255e-09,3.1917e-09,-2.4666e-07,1.5371e-28,0,9.6,1.6,0
-3.0517e-09,2.3029e-09,-1.6778e-07,-4.1163e-29,0,9.8,1.6,0
-2.2e-09,1.6601e-09,-1.1085e-07,1.1023e-29,0,10,1.6,0
-1.5799e-09,1.194e-09,-6.9878e-08,-2.952e-30,0,10.2,1.6,0
-1.1309e-09,8.5679e-10,-4.0495e-08,7.9052e-31,0,10.4,1.6,0
-8.0892e-10,6.1432e-10,-1.9471e-08,-2.117e-31,0,10.6,1.6,0
-5.7893e-10,4.4135e-10,-4.4286e-09,5.6691e-32,0,10.8,1.6,0
-4.1212e-10,3.1819e-10,6.3152e-09,-1.5181e-32,0,11,1.6,0
-2.867e-10,2.2978e-10,1.3894e-08,4.0655e-33,0,11.2,1.6,0
-1.8904e-10,1.6551e-10,1.9057e-08,-1.0887e-33,0,11.4,1.6,0
-1.1291e-10,1.1869e-10,2.2334e-08,2.9155e-34,0,11.6,1.6,0
-5.6247e-11,8.5098e-11,2.4169e-08,-7.8075e-35,0,11.8,1.6,0
-1.7157e-11,6.1561e-11,2.4967e-08,2.0908e-35,0,12,1.6,0
8.1738e-12,4.5116e-11,2.507e-08,-5.599e-36,0,12.2,1.6,0
2.475e-11,3.3097e-11,2.4722e-08,1.4994e-36,0,12.4,1.6,0
3.6717e-11,2.3641e-11,2.4067e-08,-4.0152e-37,0,12.6,1.6,0
4.6069e-11,1.5977e-11,2.3182e-08,1.0753e-37,0,12.8,1.6,0
5.2989e-11,1.0183e-11,2.2118e-08,-2.8795e-38,0,13,1.6,0
5.7161e-11,6.5704e-12,2.0932e-08,7.711e-39,0,13.2,1.6,0
5.8773e-11,5.1135e-12,1.9682e-08,-2.065e-39,0,13.4,1.6,0
5.8562e-11,5.2511e-12,1.8416e-08,5.5298e-40,0,13.6,1.6,0
5.7165e-11,6.095e-12,1.7167e-08,-1.4809e-40,0,13.8,1.6,0
5.4548e-11,6.8116e-12,1.5961e-08,3.9656e-41,0,14,1.6,0
5.0065e-11,6.9082e-12,1.4832e-08,-1.062e-41,0,14.2,1.6,0
4.3091e-11,6.2925e-12,1.3828e-08,2.8439e-42,0,14.4,1.6,0
3.3708e-11,5.1556e-12,1.3001e-08,-7.6158e-43,0,14.6,1.6,0
2.2971e-11,3.808e-12,1.2393e-08,2.0395e-43,0,14.8,1.6,0
1.2592e-11,2.5737e-12,1.2013e-08,-5.4615e-44,0,15,1.6,0
4.2912e-12,1.7518e-12,1.1835e-08,1.4626e-44,0,15.2,1.6,0
-7.7227e-13,1.5974e-12,1.18e-08,-3.9166e-45,0,15.4,1.6,0
-2.2651e-12,2.2977e-12,1.1833e-08,1.0489e-45,0,15.6,1.6,0
-5.2453e-13,3.9068e-12,1.1863e-08,-2.8088e-46,0,15.8,1.6,0
3.6626e-12,6.3667e-12,1.1826e-08,7.5217e-47,0,16,1.6,0
9.5155e-12,9.4948e-12,1.1679e-08,-2.0143e-47,0,16.2,1.6,0
1.6351e-11,1.3134e-11,1.1395e-08,5.3941e-48,0,16.4,1.6,0
2.3556e-11,1.7407e-11,1.0957e-08,-1.4445e-48,0,16.6,1.6,0
3.1594e-11,2.2337e-11,1.0356e-08,3.8683e-49,0,16.8,1.6,0
3.8992e-11,2.9452e-11,9.5759e-09,-1.0359e-49,0,17,1.6,0
4.7021e-11,3.9571e-11,8.6325e-09,2.7741e-50,0,17.2,1.6,0
5.836e-11,5.3506e-11,7.4645e-09,-7.4309e-51,0,17.4,1.6,0
5.2545e-11,8.722e-11,6.1346e-09,1.9974e-51,0,17.6,1.6,0
2.3163e-11,1.4422e-10,5.1859e-09,-5.6281e-52,0,17.8,1.6,0
0,1.7568e-10,4.9091e-09,2.5495e-52,0,18,1.6,0
-0.00090344,-0.00052487,-0.66767,1,0,0.2,1.8,0
0,-0.00049299,-0.67445,1,0,0,1.8,0
-0.0018802,-0.00063192,-0.6457,1,0,0.4,1.8,0
-0.0032547,-0.00085644,-0.60668,0.99996,0,0.6,1.8,0
-0.0049692,-0.0012884,-0.54155,1.0001,0,0.8,1.8,0
-0.0082713,-0.0032244,-0.44795,0.99947,0,1,1.8,0
-0.0083402,0.0031448,-0.33116,7.9972e-06,0,1.2,1.8,0
-0.0051889,0.001198,-0.23526,-2.1414e-06,0,1.4,1.8,0
-0.0036492,0.00074858,-0.16535,5.7345e-07,0,1.6,1.8,0
-0.0024898,0.00049327,-0.1185,-1.5356e-07,0,1.8,1.8,0
-0.0018016,0.00034005,-0.08483,4.1124e-08,0,2,1.8,0
-0.0012738,0.00023993,-0.061074,-1.1013e-08,0,2.2,1.8,0
-0.00092196,0.00017099,-0.043916,2.9491e-09,0,2.4,1.8,0
-0.00065962,0.00012253,-0.031644,-7.8976e-10,0,2.6,1.8,0
-0.00047652,8.8056e-05,-0.022785,2.1149e-10,0,2.8,1.8,0
-0.00034239,6.335e-05,-0.016419,-5.6637e-11,0,3,1.8,0
-0.00024702,4.5623e-05,-0.011827,1.5167e-11,0,3.2,1.8,0
-0.00017778,3.2858e-05,-0.0085223,-4.0616e-12,0,3.4,1.8,0
-0.00012817,2.3675e-05,-0.0061399,1.0877e-12,0,3.6,1.8,0
-9.2306e-05,1.7056e-05,-0.0044241,-2.9128e-13,0,3.8,1.8,0
-6.6527e-05,1.2291e-05,-0.0031875,7.8002e-14,0,4,1.8,0
-4.7924e-05,8.8558e-06,-0.0022968,-2.0888e-14,0,4.2,1.8,0
-3.4535e-05,6.3815e-06,-0.0016548,5.5938e-15,0,4.4,1.8,0
-2.4881e-05,4.5983e-06,-0.0011924,-1.498e-15,0,4.6,1.8,0
-1.7929e-05,3.3135e-06,-0.00085913,4.0116e-16,0,4.8,1.8,0
-1.2918e-05,2.3877e-06,-0.00061903,-1.0743e-16,0,5,1.8,0
-9.3077e-06,1.7206e-06,-0.00044602,2.8768e-17,0,5.2,1.8,0
-6.7064e-06,1.2398e-06,-0.00032137,-7.704e-18,0,5.4,1.8,0
-4.8323e-06,8.9344e-07,-0.00023155,2.0631e-18,0,5.6,1.8,0
-3.4818e-06,6.4382e-07,-0.00016683,-5.5249e-19,0,5.8,1.8,0
-2.5088e-06,4.6395e-07,-0.0001202,1.4795e-19,0,6,1.8,0
-1.8077e-06,3.3433e-07,-8.6604e-05,-3.9621e-20,0,6.2,1.8,0
-1.3026e-06,2.4092e-07,-6.2393e-05,1.061e-20,0,6.4,1.8,0
-9.3857e-07,1.7361e-07,-4.4948e-05,-2.8414e-21,0,6.6,1.8,0
-6.7629e-07,1.2511e-07,-3.2378e-05,7.6091e-22,0,6.8,1.8,0
-4.873e-07,9.0153e-08,-2.3321e-05,-2.0377e-22,0,7,1.8,0
-3.5113e-07,6.4963e-08,-1.6795e-05,5.4568e-23,0,7.2,1.8,0
-2.5302e-07,4.6812e-08,-1.2092e-05,-1.4613e-23,0,7.4,1.8,0
-1.8233e-07,3.3735e-08,-8.7035e-06,3.9133e-24,0,7.6,1.8,0
-1.3139e-07,2.4313e-08,-6.2615e-06,-1.048e-24,0,7.8,1.8,0
-9.4668e-08,1.7521e-08,-4.5019e-06,2.8064e-25,0,8,1.8,0
-6.8205e-08,1.2624e-08,-3.2341e-06,-7.5153e-26,0,8.2,1.8,0
-4.9149e-08,9.095e-09,-2.3207e-06,2.0126e-26,0,8.4,1.8,0
-3.543e-08,6.5567e-09,-1.6624e-06,-5.3895e-27,0,8.6,1.8,0
-2.554e-08,4.7315e-09,-1.1877e-06,1.4433e-27,0,8.8,1.8,0
-1.84e-08,3.4144e-09,-8.4569e-07,-3.865e-28,0,9,1.8,0
-1.3246e-08,2.46e-09,-5.9938e-07,1.035e-28,0,9.2,1.8,0
-9.537e-09,1.7694e-09,-4.2209e-07,-2.7718e-29,0,9.4,1.8,0
-6.8753e-09,1.2737e-09,-2.9436e-07,7.4227e-30,0,9.6,1.8,0
-4.9619e-09,9.1996e-10,-2.0221e-07,-1.9877e-30,0,9.8,1.8,0
-3.5796e-09,6.6615e-10,-1.3571e-07,5.3231e-31,0,10,1.8,0
-2.5766e-09,4.8123e-10,-8.7774e-08,-1.4255e-31,0,10.2,1.8,0
-1.8488e-09,3.452e-10,-5.3332e-08,3.8174e-32,0,10.4,1.8,0
-1.323e-09,2.4609e-10,-2.8657e-08,-1.0223e-32,0,10.6,1.8,0
-9.4424e-10,1.7603e-10,-1.1019e-08,2.7376e-33,0,10.8,1.8,0
-6.7008e-10,1.2824e-10,1.5491e-09,-7.3312e-34,0,11,1.8,0
-4.6769e-10,9.5929e-11,1.0417e-08,1.9632e-34,0,11.2,1.8,0
-3.1432e-10,7.289e-11,1.6511e-08,-5.2575e-35,0,11.4,1.8,0
-1.9687e-10,5.4779e-11,2.0482e-08,1.4079e-35,0,11.6,1.8,0
-1.0901e-10,3.9733e-11,2.2837e-08,-3.7703e-36,0,11.8,1.8,0
-4.6732e-11,2.7704e-11,2.4014e-08,1.0097e-36,0,12,1.8,0
-5.0798e-12,1.9016e-11,2.4384e-08,-2.7039e-37,0,12.2,1.8,0
2.2253e-11,1.3307e-11,2.4225e-08,7.2408e-38,0,12.4,1.8,0
4.1211e-11,9.5126e-12,2.3712e-08,-1.939e-38,0,12.6,1.8,0
5.5633e-11,6.5769e-12,2.294e-08,5.1927e-39,0,12.8,1.8,0
6.6906e-11,4.0715e-12,2.1966e-08,-1.3906e-39,0,13,1.8,0
7.4951e-11,2.1988e-12,2.0839e-08,3.7239e-40,0,13.2,1.8,0
7.9489e-11,1.2821e-12,1.9614e-08,-9.9723e-41,0,13.4,1.8,0
8.066e-11,1.2517e-12,1.8345e-08,2.6705e-41,0,13.6,1.8,0
7.8849e-11,1.5427e-12,1.7083e-08,-7.1515e-42,0,13.8,1.8,0
7.4254e-11,1.4301e-12,1.587e-08,1.9151e-42,0,14,1.8,0
6.6765e-11,4.927e-13,1.475e-08,-5.1287e-43,0,14.2,1.8,0
5.6332e-11,-1.139e-12,1.377e-08,1.3734e-43,0,14.4,1.8,0
4.3504e-11,-2.8901e-12,1.2975e-08,-3.678e-44,0,14.6,1.8,0
2.9674e-11,-4.0793e-12,1.2395e-08,9.8494e-45,0,14.8,1.8,0
1.6829e-11,-4.2482e-12,1.2032e-08,-2.6376e-45,0,15,1.8,0
6.9223e-12,-3.305e-12,1.1853e-08,7.0634e-46,0,15.2,1.8,0
1.2658e-12,-1.4623e-12,1.1802e-08,-1.8915e-46,0,15.4,1.8,0
1.9723e-13,9.291e-13,1.1804e-08,5.0654e-47,0,15.6,1.8,0
3.2367e-12,3.5464e-12,1.1789e-08,-1.3565e-47,0,15.8,1.8,0
9.3971e-12,6.1637e-12,1.17e-08,3.6326e-48,0,16,1.8,0
1.7639e-11,8.7261e-12,1.1495e-08,-9.728e-49,0,16.2,1.8,0
2.7432e-11,1.1288e-11,1.1148e-08,2.6051e-49,0,16.4,1.8,0
3.8169e-11,1.4148e-11,1.0638e-08,-6.9763e-50,0,16.6,1.8,0
5.0721e-11,1.7879e-11,9.9503e-09,1.8682e-50,0,16.8,1.8,0
6.6088e-11,2.3198e-11,9.0452e-09,-5.0032e-51,0,17,1.8,0
8.2353e-11,3.255e-11,7.8967e-09,1.3404e-51,0,17.2,1.8,0
1.0924e-10,4.742e-11,6.4603e-09,-3.611e-52,0,17.4,1.8,0
1.4496e-10,7.2717e-11,4.507e-09,1.0471e-52,0,17.6,1.8,0
1.223e-10,1.146e-10,2.2996e-09,-5.795e-53,0,17.8,1.8,0
0,1.4012e-10,1.2435e-09,1.2721e-52,0,18,1.8,0
0,0,-0.86452,1,0,0.2,2,0
0,0,-0.8716,1,0,0,2,0
0,0,-0.84213,1,0,0.4,2,0
0,0,-0.80141,0.99998,0,0.6,2,0
0,0,-0.73627,1.0001,0,0.8,2,0
0,0,-0.61216,0.99975,0,1,2,0
0,0,-0.36644,0.00024586,0,1.2,2,0
0,0,-0.24003,-6.5841e-05,0,1.4,2,0
0,0,-0.16999,1.7632e-05,0,1.6,2,0
0,0,-0.12125,-4.7217e-06,0,1.8,2,0
0,0,-0.086878,1.2644e-06,0,2,2,0
0,0,-0.06246,-3.3861e-07,0,2.2,2,0
0,0,-0.044935,9.0678e-08,0,2.4,2,0
0,0,-0.032361,-2.4283e-08,0,2.6,2,0
0,0,-0.023306,6.5028e-09,0,2.8,2,0
0,0,-0.016791,-1.7414e-09,0,3,2,0
0,0,-0.012097,4.6634e-10,0,3.2,2,0
0,0,-0.0087159,-1.2488e-10,0,3.4,2,0
0,0,-0.0062797,3.3443e-11,0,3.6,2,0
0,0,-0.0045247,-8.9557e-12,0,3.8,2,0
0,0,-0.0032601,2.3983e-12,0,4,2,0
0,0,-0.002349,-6.4224e-13,0,4.2,2,0
0,0,-0.0016925,1.7199e-13,0,4.4,2,0
0,0,-0.0012195,-4.6057e-14,0,4.6,2,0
0,0,-0.0008787,1.2334e-14,0,4.8,2,0
0,0,-0.00063313,-3.3029e-15,0,5,2,0
0,0,-0.00045619,8.845e-16,0,5.2,2,0
0,0,-0.0003287,-2.3686e-16,0,5.4,2,0
0,0,-0.00023683,6.343e-17,0,5.6,2,0
0,0,-0.00017064,-1.6986e-17,0,5.8,2,0
0,0,-0.00012295,4.5488e-18,0,6,2,0
0,0,-8.8581e-05,-1.2181e-18,0,6.2,2,0
0,0,-6.3818e-05,3.2621e-19,0,6.4,2,0
0,0,-4.5976e-05,-8.7357e-20,0,6.6,2,0
0,0,-3.3119e-05,2.3394e-20,0,6.8,2,0
0,0,-2.3855e-05,-6.2646e-21,0,7,2,0
0,0,-1.7179e-05,1.6776e-21,0,7.2,2,0
0,0,-1.2369e-05,-4.4926e-22,0,7.4,2,0
0,0,-8.9032e-06,1.2031e-22,0,7.6,2,0
0,0,-6.4056e-06,-3.2218e-23,0,7.8,2,0
0,0,-4.6058e-06,8.6277e-24,0,8,2,0
0,0,-3.309e-06,-2.3104e-24,0,8.2,2,0
0,0,-2.3746e-06,6.1872e-25,0,8.4,2,0
0,0,-1.7012e-06,-1.6569e-25,0,8.6,2,0
0,0,-1.2158e-06,4.4371e-26,0,8.8,2,0
0,0,-8.6603e-07,-1.1882e-26,0,9,2,0
0,0,-6.1404e-07,3.182e-27,0,9.2,2,0
0,0,-4.3259e-07,-8.5211e-28,0,9.4,2,0
0,0,-3.0189e-07,2.2819e-28,0,9.6,2,0
0,0,-2.0766e-07,-6.1107e-29,0,9.8,2,0
0,0,-1.3968e-07,1.6364e-29,0,10,2,0
0,0,-9.067e-08,-4.3822e-30,0,10.2,2,0
0,0,-5.5411e-08,1.1735e-30,0,10.4,2,0
0,0,-3.0128e-08,-3.1426e-31,0,10.6,2,0
0,0,-1.2065e-08,8.4157e-32,0,10.8,2,0
0,0,7.7449e-10,-2.2537e-32,0,11,2,0
0,0,9.8047e-09,6.0352e-33,0,11.2,2,0
0,0,1.601e-08,-1.6162e-33,0,11.4,2,0
0,0,2.0082e-08,4.328e-34,0,11.6,2,0
0,0,2.2542e-08,-1.159e-34,0,11.8,2,0
0,0,2.3818e-08,3.1038e-35,0,12,2,0
0,0,2.4262e-08,-8.3117e-36,0,12.2,2,0
0,0,2.4147e-08,2.2258e-36,0,12.4,2,0
0,0,2.3656e-08,-5.9606e-37,0,12.6,2,0
0,0,2.29e-08,1.5962e-37,0,12.8,2,0
0,0,2.1942e-08,-4.2745e-38,0,13,2,0
0,0,2.083e-08,1.1447e-38,0,13.2,2,0
0,0,1.9614e-08,-3.0654e-39,0,13.4,2,0
0,0,1.8348e-08,8.209e-40,0,13.6,2,0
0,0,1.7085e-08,-2.1983e-40,0,13.8,2,0
0,0,1.5878e-08,5.8869e-41,0,14,2,0
0,0,1.4773e-08,-1.5765e-41,0,14.2,2,0
0,0,1.3816e-08,4.2217e-42,0,14.4,2,0
0,0,1.3044e-08,-1.1305e-42,0,14.6,2,0
0,0,1.2476e-08,3.0275e-43,0,14.8,2,0
0,0,1.2109e-08,-8.1075e-44,0,15,2,0
0,0,1.1911e-08,2.1711e-44,0,15.2,2,0
0,0,1.1828e-08,-5.8142e-45,0,15.4,2,0
0,0,1.1793e-08,1.557e-45,0,15.6,2,0
0,0,1.1742e-08,-4.1695e-46,0,15.8,2,0
0,0,1.1619e-08,1.1166e-46,0,16,2,0
0,0,1.1383e-08,-2.9901e-47,0,16.2,2,0
0,0,1.1006e-08,8.0073e-48,0,16.4,2,0
0,0,1.0464e-08,-2.1443e-48,0,16.6,2,0
0,0,9.7299e-09,5.7423e-49,0,16.8,2,0
0,0,8.7609e-09,-1.5377e-49,0,17,2,0
0,0,7.5005e-09,4.1179e-50,0,17.2,2,0
0,0,5.843e-09,-1.1024e-50,0,17.4,2,0
0,0,3.6137e-09,2.938e-51,0,17.6,2,0
0,0,1.1677e-09,-7.3412e-52,0,17.8,2,0
0,0,0,0,0,18,2,0
